Date,Open,High,Low,Close,Adj Close,Volume
2016-03-06,0.007342,0.008085,0.007162,0.007550,0.007550,2878
2016-03-07,0.007550,0.007943,0.007550,0.007672,0.007672,1527
2016-03-08,0.007672,0.007959,0.007645,0.007800,0.007800,267
2016-03-09,0.007800,0.008479,0.007654,0.008100,0.008100,217
2016-03-10,0.008100,0.008633,0.007997,0.008201,0.008201,481
2016-03-11,0.008201,0.009694,0.008201,0.009218,0.009218,221
2016-03-12,0.009218,0.009218,0.008100,0.008140,0.008140,654
2016-03-13,0.008140,0.008891,0.008103,0.008182,0.008182,5
2016-03-14,0.008182,0.008871,0.008100,0.008300,0.008300,158
2016-03-15,0.008300,0.008375,0.007201,0.007870,0.007870,3777
2016-03-16,0.007870,0.008355,0.007870,0.008193,0.008193,164
2016-03-17,0.008193,0.008419,0.007900,0.008100,0.008100,346
2016-03-18,0.008100,0.008416,0.007900,0.008282,0.008282,10
2016-03-19,0.008282,0.008282,0.007820,0.007820,0.007820,136
2016-03-20,0.007820,0.008128,0.007780,0.007780,0.007780,1097
2016-03-21,0.007780,0.008128,0.007780,0.007920,0.007920,2503
2016-03-22,0.007920,0.008130,0.007905,0.007915,0.007915,618
2016-03-23,0.007915,0.008511,0.007915,0.008381,0.008381,183
2016-03-24,0.008381,0.008445,0.008065,0.008421,0.008421,70
2016-03-25,0.008421,0.008421,0.008000,0.008212,0.008212,39
2016-03-26,0.008212,0.008212,0.008004,0.008128,0.008128,10
2016-03-27,0.008128,0.008128,0.007863,0.007863,0.007863,641
2016-03-27,0.007863,0.008122,0.007150,0.007329,0.007329,1852
2016-03-28,0.007329,0.007851,0.007200,0.007500,0.007500,316
2016-03-29,0.007500,0.007849,0.006901,0.007105,0.007105,590
2016-03-30,0.007359,0.007579,0.007359,0.007395,0.007395,457
2016-03-31,0.007311,0.007500,0.007071,0.007500,0.007500,29
2016-04-01,0.007500,0.007570,0.007222,0.007570,0.007570,2138
2016-04-02,0.007570,0.007595,0.007350,0.007478,0.007478,1014
2016-04-03,0.007478,0.007595,0.007400,0.007400,0.007400,180
2016-04-04,0.007400,0.007474,0.007300,0.007301,0.007301,216
2016-04-05,0.007301,0.007397,0.007153,0.007304,0.007304,255
2016-04-06,0.007304,0.007304,0.006710,0.006828,0.006828,655
2016-04-07,0.006828,0.006870,0.006541,0.006541,0.006541,9
2016-04-08,0.006541,0.006860,0.006000,0.006222,0.006222,597
2016-04-09,0.006222,0.006249,0.005680,0.006100,0.006100,402
2016-04-10,0.006100,0.006493,0.005856,0.006230,0.006230,63
2016-04-11,0.006230,0.006366,0.005701,0.005995,0.005995,1774
2016-04-12,0.005995,0.005995,0.005570,0.005943,0.005943,38
2016-04-13,0.005943,0.006367,0.005573,0.006367,0.006367,168
2016-04-14,0.006367,0.006544,0.006089,0.006544,0.006544,15
2016-04-15,0.006544,0.006549,0.006500,0.006549,0.006549,30
2016-04-16,0.006549,0.006635,0.006184,0.006635,0.006635,76
2016-04-17,0.006635,0.007195,0.006440,0.006711,0.006711,150
2016-04-18,0.006711,0.007213,0.006711,0.007038,0.007038,81
2016-04-19,0.007038,0.007562,0.006869,0.006951,0.006951,915
2016-04-20,0.006951,0.007760,0.006951,0.007300,0.007300,74
2016-04-21,0.007300,0.007489,0.006932,0.007357,0.007357,32
2016-04-22,0.007357,0.007473,0.007357,0.007357,0.007357,33
2016-04-23,0.007357,0.007469,0.007037,0.007225,0.007225,32
2016-04-24,0.007225,0.007428,0.007196,0.007274,0.007274,79
2016-04-25,0.007274,0.007274,0.006930,0.006930,0.006930,16
2016-04-26,0.006930,0.006998,0.006614,0.006614,0.006614,179
2016-04-27,0.006614,0.006735,0.006424,0.006735,0.006735,65
2016-04-28,0.006735,0.006858,0.006683,0.006858,0.006858,4
2016-04-29,0.006858,0.006881,0.006580,0.006881,0.006881,0
2016-04-30,0.006881,0.006881,0.006582,0.006583,0.006583,0
2016-05-01,0.006583,0.006720,0.006470,0.006686,0.006686,1487
2016-05-02,0.006686,0.006687,0.006455,0.006455,0.006455,4
2016-05-03,0.006455,0.006587,0.006161,0.006262,0.006262,1031
2016-05-04,0.006262,0.006262,0.006105,0.006116,0.006116,478
2016-05-05,0.006116,0.006530,0.006116,0.006302,0.006302,1086
2016-05-06,0.006302,0.006530,0.006302,0.006344,0.006344,23
2016-05-07,0.006344,0.006524,0.006303,0.006303,0.006303,17
2016-05-08,0.006303,0.006406,0.006303,0.006400,0.006400,14
2016-05-09,0.006400,0.006400,0.006210,0.006295,0.006295,18
2016-05-10,0.006295,0.006295,0.006089,0.006089,0.006089,61
2016-05-11,0.006089,0.006231,0.006036,0.006125,0.006125,365
2016-05-12,0.006125,0.006198,0.006000,0.006101,0.006101,4579
2016-05-13,0.005910,0.006049,0.005710,0.006049,0.006049,146
2016-05-14,0.006049,0.006091,0.005821,0.006091,0.006091,20
2016-05-15,0.006091,0.006091,0.006091,0.006091,0.006091,10
2016-05-16,0.006091,0.006099,0.005800,0.005991,0.005991,69
2016-05-17,0.005991,0.006088,0.005764,0.005764,0.005764,145
2016-05-18,0.005764,0.006188,0.005764,0.006185,0.006185,4279
2016-05-19,0.006185,0.006186,0.005749,0.006095,0.006095,957
2016-05-20,0.006095,0.006095,0.005724,0.005950,0.005950,10
2016-05-21,0.005950,0.005950,0.005700,0.005940,0.005940,1369
2016-05-22,0.005940,0.005950,0.005676,0.005751,0.005751,340
2016-05-23,0.005751,0.005940,0.005751,0.005800,0.005800,108
2016-05-24,0.005800,0.005896,0.005550,0.005550,0.005550,280
2016-05-25,0.005550,0.005700,0.005430,0.005700,0.005700,1747
2016-05-26,0.005700,0.005800,0.005490,0.005490,0.005490,73
2016-05-27,0.005490,0.005595,0.004853,0.004853,0.004853,471
2016-05-28,0.004853,0.006198,0.004850,0.005613,0.005613,518
2016-05-29,0.005613,0.005799,0.005406,0.005799,0.005799,5305
2016-05-30,0.005799,0.005799,0.005570,0.005570,0.005570,1547
2016-05-31,0.005570,0.005790,0.005500,0.005790,0.005790,186
2016-06-01,0.005790,0.005818,0.005620,0.005774,0.005774,783
2016-06-02,0.005774,0.005858,0.005650,0.005849,0.005849,397
2016-06-03,0.005849,0.005940,0.005700,0.005895,0.005895,527
2016-06-04,0.005895,0.005895,0.005513,0.005799,0.005799,677
2016-06-05,0.005799,0.005900,0.005600,0.005898,0.005898,715
2016-06-06,0.005898,0.005898,0.005600,0.005780,0.005780,10572
2016-06-07,0.005780,0.005800,0.005575,0.005738,0.005738,6226
2016-06-08,0.005738,0.005789,0.005671,0.005672,0.005672,41
2016-06-09,0.005672,0.005728,0.005614,0.005690,0.005690,292
2016-06-10,0.005739,0.005779,0.005690,0.005690,0.005690,85
2016-06-11,0.005690,0.005779,0.005426,0.005599,0.005599,5600
2016-06-12,0.005599,0.005814,0.005467,0.005814,0.005814,8198
2016-06-13,0.005814,0.020000,0.005570,0.007300,0.007300,65383
2016-06-14,0.007300,0.008000,0.006500,0.006600,0.006600,6084
2016-06-15,0.006600,0.006942,0.006303,0.006587,0.006587,12821
2016-06-16,0.006587,0.007000,0.006250,0.006649,0.006649,29851
2016-06-17,0.006649,0.006845,0.006220,0.006507,0.006507,4653
2016-06-18,0.006507,0.008300,0.006351,0.007238,0.007238,5775
2016-06-19,0.007238,0.007238,0.006400,0.006490,0.006490,8271
2016-06-20,0.006490,0.006587,0.005803,0.005804,0.005804,4592
2016-06-21,0.005804,0.009991,0.005781,0.006800,0.006800,68853
2016-06-22,0.006800,0.007137,0.006092,0.006295,0.006295,35969
2016-06-23,0.006295,0.006724,0.006249,0.006650,0.006650,15946
2016-06-24,0.006650,0.006650,0.006314,0.006479,0.006479,806
2016-06-25,0.006479,0.006580,0.006300,0.006500,0.006500,10363
2016-06-26,0.006500,0.006650,0.006300,0.006300,0.006300,6282
2016-06-27,0.006300,0.007500,0.006263,0.007246,0.007246,14705
2016-06-28,0.007246,0.007246,0.006380,0.006957,0.006957,2738
2016-06-29,0.006957,0.006957,0.006500,0.006600,0.006600,15156
2016-06-30,0.006600,0.007200,0.006506,0.006780,0.006780,11815
2016-07-01,0.006780,0.007142,0.006484,0.006610,0.006610,1128
2016-07-02,0.006610,0.007040,0.006550,0.006789,0.006789,512
2016-07-03,0.006789,0.006920,0.006110,0.006554,0.006554,8171
2016-07-04,0.006554,0.006818,0.006432,0.006432,0.006432,6083
2016-07-05,0.006432,0.006765,0.006320,0.006520,0.006520,5389
2016-07-06,0.006520,0.006610,0.006120,0.006610,0.006610,6199
2016-07-07,0.006610,0.006706,0.006204,0.006706,0.006706,1824
2016-07-08,0.006706,0.006706,0.006162,0.006549,0.006549,838
2016-07-09,0.006549,0.006576,0.006251,0.006440,0.006440,6509
2016-07-10,0.006440,0.006551,0.006240,0.006240,0.006240,53
2016-07-11,0.006240,0.006550,0.006200,0.006496,0.006496,6540
2016-07-12,0.006496,0.006500,0.006250,0.006500,0.006500,69
2016-07-13,0.006500,0.006500,0.006312,0.006458,0.006458,217
2016-07-14,0.006458,0.006538,0.006356,0.006531,0.006531,2418
2016-07-15,0.006531,0.006825,0.006506,0.006707,0.006707,2833
2016-07-16,0.006707,0.006881,0.006479,0.006732,0.006732,1686
2016-07-17,0.006732,0.006734,0.006500,0.006500,0.006500,103
2016-07-18,0.006500,0.006606,0.006419,0.006443,0.006443,7355
2016-07-19,0.006443,0.006539,0.006277,0.006400,0.006400,2249
2016-07-20,0.006400,0.006492,0.006400,0.006492,0.006492,2426
2016-07-21,0.006492,0.006528,0.006220,0.006242,0.006242,2406
2016-07-22,0.006242,0.006419,0.006200,0.006400,0.006400,78
2016-07-23,0.006400,0.006500,0.006100,0.006286,0.006286,2819
2016-07-24,0.006286,0.006300,0.006055,0.006243,0.006243,560
2016-07-25,0.006243,0.006500,0.005751,0.005795,0.005795,3657
2016-07-26,0.005795,0.006111,0.005776,0.005952,0.005952,1125
2016-07-27,0.005952,0.006150,0.005801,0.006008,0.006008,3315
2016-07-28,0.006008,0.006200,0.005800,0.006200,0.006200,1319
2016-07-29,0.006200,0.006200,0.005913,0.006200,0.006200,89
2016-07-30,0.006200,0.006200,0.005800,0.006000,0.006000,397
2016-07-31,0.006000,0.006000,0.005742,0.005742,0.005742,879
2016-08-01,0.005742,0.005950,0.004800,0.005695,0.005695,4667
2016-08-02,0.005695,0.005850,0.005092,0.005620,0.005620,2274
2016-08-03,0.005620,0.006450,0.005318,0.006117,0.006117,3852
2016-08-04,0.006117,0.006117,0.005750,0.005900,0.005900,274
2016-08-05,0.005900,0.006881,0.005900,0.006300,0.006300,9693
2016-08-06,0.006300,0.006503,0.006050,0.006200,0.006200,2777
2016-08-07,0.006200,0.006405,0.006000,0.006000,0.006000,3366
2016-08-08,0.006000,0.006561,0.005930,0.006250,0.006250,4576
2016-08-09,0.006250,0.006500,0.006140,0.006240,0.006240,6986
2016-08-10,0.006240,0.006300,0.006100,0.006106,0.006106,453
2016-08-11,0.006106,0.006300,0.006040,0.006050,0.006050,564
2016-08-12,0.006050,0.006226,0.006000,0.006180,0.006180,763
2016-08-13,0.006180,0.006240,0.005000,0.005944,0.005944,1477
2016-08-14,0.005944,0.006200,0.005852,0.006200,0.006200,1654
2016-08-15,0.006200,0.006328,0.005806,0.006150,0.006150,6097
2016-08-16,0.006150,0.006211,0.005948,0.006100,0.006100,945
2016-08-17,0.006100,0.006150,0.005906,0.005907,0.005907,1066
2016-08-18,0.005907,0.006438,0.005907,0.006065,0.006065,1270
2016-08-19,0.006065,0.006237,0.006050,0.006204,0.006204,26
2016-08-20,0.006204,0.006204,0.005907,0.006040,0.006040,1363
2016-08-21,0.006040,0.006126,0.005619,0.005652,0.005652,3319
2016-08-22,0.005652,0.006126,0.005652,0.005750,0.005750,401
2016-08-23,0.005750,0.006172,0.005750,0.006149,0.006149,1104
2016-08-24,0.006149,0.006250,0.005950,0.006200,0.006200,365
2016-08-25,0.006200,0.006200,0.005900,0.005908,0.005908,109
2016-08-26,0.005908,0.006090,0.005900,0.005900,0.005900,3583
2016-08-27,0.005900,0.006170,0.005850,0.006057,0.006057,3932
2016-08-28,0.006057,0.006500,0.005850,0.006500,0.006500,3077
2016-08-29,0.006500,0.006700,0.005900,0.006000,0.006000,621
2016-08-30,0.006000,0.006100,0.005895,0.006000,0.006000,3229
2016-08-31,0.006000,0.006030,0.005901,0.005948,0.005948,3553
2016-09-01,0.005948,0.006050,0.005901,0.006023,0.006023,1211
2016-09-02,0.006023,0.006242,0.005850,0.006030,0.006030,5881
2016-09-03,0.006030,0.006158,0.005850,0.005947,0.005947,9030
2016-09-04,0.005947,0.006083,0.005850,0.005926,0.005926,2136
2016-09-05,0.005926,0.006051,0.005867,0.005965,0.005965,2317
2016-09-06,0.005965,0.005991,0.005855,0.005883,0.005883,1354
2016-09-07,0.005883,0.006100,0.005855,0.005940,0.005940,1345
2016-09-08,0.005940,0.006030,0.005850,0.006030,0.006030,1549
2016-09-09,0.006030,0.006030,0.005853,0.005917,0.005917,908
2016-09-10,0.005917,0.005990,0.005810,0.005825,0.005825,625
2016-09-11,0.005825,0.006100,0.005794,0.005899,0.005899,955
2016-09-12,0.005899,0.006035,0.005825,0.005917,0.005917,557
2016-09-13,0.005917,0.006479,0.005910,0.006058,0.006058,2160
2016-09-14,0.006058,0.011500,0.006058,0.009100,0.009100,70952
2016-09-15,0.009100,0.009130,0.006765,0.007200,0.007200,22523
2016-09-16,0.007200,0.007466,0.006950,0.007078,0.007078,7214
2016-09-17,0.007078,0.007078,0.006731,0.006999,0.006999,3842
2016-09-18,0.006999,0.007465,0.006743,0.006958,0.006958,491
2016-09-19,0.006958,0.006958,0.006700,0.006825,0.006825,6326
2016-09-20,0.006825,0.007150,0.006643,0.006805,0.006805,6086
2016-09-21,0.006805,0.007058,0.006760,0.006848,0.006848,915
2016-09-22,0.006848,0.007450,0.006736,0.007400,0.007400,8425
2016-09-23,0.007400,0.007500,0.007219,0.007500,0.007500,2413
2016-09-24,0.007500,0.008176,0.007200,0.008166,0.008166,5332
2016-09-25,0.008166,0.008900,0.007688,0.007700,0.007700,9106
2016-09-26,0.007700,0.008543,0.007646,0.008405,0.008405,5204
2016-09-27,0.008405,0.009255,0.008196,0.008668,0.008668,9763
2016-09-28,0.008668,0.009360,0.008668,0.009097,0.009097,13521
2016-09-29,0.009097,0.009496,0.008559,0.008600,0.008600,17458
2016-09-30,0.008600,0.008855,0.007880,0.007982,0.007982,9370
2016-10-01,0.007982,0.008401,0.007950,0.007950,0.007950,1970
2016-10-02,0.007950,0.008400,0.007950,0.008169,0.008169,4208
2016-10-03,0.008169,0.008177,0.007800,0.007800,0.007800,2449
2016-10-04,0.007800,0.008011,0.007256,0.007256,0.007256,5121
2016-10-05,0.007256,0.007649,0.007088,0.007496,0.007496,2777
2016-10-06,0.007496,0.007800,0.007250,0.007366,0.007366,2201
2016-10-07,0.007366,0.007449,0.007149,0.007446,0.007446,796
2016-10-08,0.007446,0.007800,0.007327,0.007450,0.007450,4979
2016-10-09,0.007450,0.009000,0.007450,0.008064,0.008064,6261
2016-10-10,0.008064,0.008590,0.007641,0.007814,0.007814,4315
2016-10-11,0.007814,0.008234,0.007686,0.007921,0.007921,8175
2016-10-12,0.007921,0.007981,0.007635,0.007981,0.007981,621
2016-10-13,0.007981,0.008320,0.007836,0.008120,0.008120,4501
2016-10-14,0.008120,0.008400,0.007999,0.007999,0.007999,3344
2016-10-15,0.007999,0.008176,0.007956,0.008030,0.008030,7077
2016-10-16,0.008030,0.008326,0.007899,0.008080,0.008080,11562
2016-10-17,0.008080,0.008438,0.008000,0.008400,0.008400,1377
2016-10-18,0.008400,0.008785,0.008350,0.008571,0.008571,3233
2016-10-19,0.008571,0.009350,0.008571,0.009200,0.009200,13773
2016-10-20,0.009200,0.009300,0.008662,0.009098,0.009098,4015
2016-10-21,0.009098,0.009098,0.008765,0.008880,0.008880,2609
2016-10-22,0.008880,0.009150,0.008788,0.008903,0.008903,1935
2016-10-23,0.008903,0.009490,0.008860,0.008860,0.008860,3204
2016-10-24,0.008860,0.009211,0.008800,0.008902,0.008902,689
2016-10-25,0.008902,0.008994,0.008650,0.008774,0.008774,298
2016-10-26,0.008774,0.008778,0.008063,0.008290,0.008290,11015
2016-10-27,0.008290,0.008500,0.007711,0.007800,0.007800,10004
2016-10-28,0.007800,0.008090,0.007250,0.007732,0.007732,9211
2016-10-29,0.007732,0.008436,0.007590,0.008023,0.008023,17730
2016-10-31,0.008023,0.008415,0.007905,0.007979,0.007979,4428
2016-11-01,0.007979,0.008400,0.007836,0.008028,0.008028,5379
2016-11-02,0.008028,0.008361,0.007906,0.008225,0.008225,1711
2016-11-03,0.008225,0.008436,0.008000,0.008145,0.008145,6660
2016-11-04,0.008145,0.008288,0.008080,0.008200,0.008200,528
2016-11-05,0.008200,0.008316,0.008147,0.008210,0.008210,1217
2016-11-06,0.008210,0.008350,0.008070,0.008070,0.008070,1041
2016-11-07,0.008070,0.008300,0.008011,0.008260,0.008260,904
2016-11-08,0.008260,0.008482,0.008020,0.008263,0.008263,2668
2016-11-09,0.008263,0.008354,0.007750,0.008179,0.008179,5923
2016-11-10,0.008179,0.008267,0.008048,0.008153,0.008153,1505
2016-11-11,0.008153,0.008193,0.007868,0.008021,0.008021,684
2016-11-12,0.008021,0.008267,0.007980,0.008109,0.008109,1980
2016-11-13,0.008109,0.008148,0.007901,0.008028,0.008028,1023
2016-11-14,0.008028,0.008150,0.007920,0.008079,0.008079,2173
2016-11-15,0.007900,0.008013,0.007710,0.007710,0.007710,3977
2016-11-16,0.007710,0.008151,0.007600,0.007700,0.007700,7088
2016-11-17,0.007700,0.007900,0.007601,0.007809,0.007809,3586
2016-11-18,0.007809,0.007809,0.007600,0.007800,0.007800,156
2016-11-19,0.007800,0.007800,0.007600,0.007689,0.007689,2232
2016-11-20,0.007689,0.007689,0.007300,0.007650,0.007650,5151
2016-11-21,0.007650,0.007656,0.007400,0.007400,0.007400,1522
2016-11-22,0.007400,0.007570,0.007201,0.007378,0.007378,4972
2016-11-23,0.007378,0.007400,0.006857,0.007045,0.007045,4562
2016-11-24,0.007045,0.007137,0.006750,0.006870,0.006870,6511
2016-11-25,0.006870,0.006971,0.006770,0.006819,0.006819,1923
2016-11-26,0.006819,0.006971,0.006750,0.006971,0.006971,38
2016-11-27,0.006971,0.007040,0.006780,0.006845,0.006845,1024
2016-11-28,0.006845,0.007040,0.006761,0.006761,0.006761,694
2016-11-29,0.006761,0.006870,0.006720,0.006720,0.006720,1158
2016-11-30,0.006720,0.006860,0.006507,0.006795,0.006795,1034
2016-12-01,0.006795,0.007040,0.006542,0.006604,0.006604,1910
2016-12-02,0.006604,0.006704,0.006439,0.006558,0.006558,6559
2016-12-03,0.006558,0.006689,0.006529,0.006656,0.006656,2292
2016-12-04,0.006656,0.006656,0.006423,0.006423,0.006423,1522
2016-12-05,0.006423,0.006566,0.006304,0.006304,0.006304,445
2016-12-06,0.006304,0.006700,0.006304,0.006700,0.006700,2042
2016-12-07,0.006700,0.007100,0.006447,0.007000,0.007000,2272
2016-12-08,0.007000,0.007290,0.006813,0.006996,0.006996,1644
2016-12-09,0.006996,0.007243,0.006800,0.006931,0.006931,650
2016-12-10,0.006931,0.006945,0.006660,0.006742,0.006742,1143
2016-12-11,0.006742,0.006791,0.006600,0.006766,0.006766,716
2016-12-12,0.006766,0.006815,0.006700,0.006700,0.006700,311
2016-12-13,0.006700,0.006823,0.006562,0.006689,0.006689,3235
2016-12-14,0.006689,0.006828,0.006560,0.006788,0.006788,179
2016-12-15,0.006788,0.006788,0.006538,0.006634,0.006634,1187
2016-12-16,0.006634,0.006853,0.006495,0.006694,0.006694,1634
2016-12-17,0.006694,0.006694,0.006454,0.006490,0.006490,2633
2016-12-18,0.006490,0.006658,0.006454,0.006500,0.006500,857
2016-12-19,0.006500,0.006623,0.006450,0.006450,0.006450,1047
2016-12-20,0.006450,0.006615,0.006380,0.006538,0.006538,1816
2016-12-21,0.006538,0.006582,0.006270,0.006559,0.006559,4219
2016-12-22,0.006559,0.006559,0.006100,0.006376,0.006376,6247
2016-12-23,0.006376,0.006547,0.005962,0.006086,0.006086,4081
2016-12-24,0.006086,0.006455,0.006030,0.006438,0.006438,2218
2016-12-25,0.006438,0.006550,0.006310,0.006310,0.006310,3772
2016-12-26,0.006310,0.006620,0.006138,0.006250,0.006250,2468
2016-12-27,0.006250,0.006438,0.006050,0.006135,0.006135,4030
2016-12-28,0.006135,0.006300,0.006096,0.006243,0.006243,2259
2016-12-29,0.006243,0.006863,0.006165,0.006474,0.006474,4332
2016-12-30,0.006474,0.006595,0.006336,0.006415,0.006415,2319
2016-12-31,0.006415,0.006742,0.006206,0.006511,0.006511,2355
2017-01-01,0.006511,0.006597,0.006259,0.006346,0.006346,1655
2017-01-02,0.006346,0.006418,0.006207,0.006312,0.006312,4453
2017-01-03,0.006312,0.006569,0.006220,0.006411,0.006411,12585
2017-01-04,0.006411,0.006840,0.006374,0.006410,0.006410,6665
2017-01-05,0.006410,0.006889,0.005650,0.006276,0.006276,59727
2017-01-06,0.006276,0.006497,0.005995,0.006222,0.006222,20860
2017-01-07,0.006222,0.006457,0.006050,0.006363,0.006363,6726
2017-01-08,0.006363,0.006457,0.006240,0.006251,0.006251,5847
2017-01-09,0.006251,0.006339,0.006124,0.006176,0.006176,4510
2017-01-10,0.006176,0.007138,0.006176,0.006815,0.006815,31358
2017-01-11,0.006815,0.006900,0.006250,0.006543,0.006543,33867
2017-01-12,0.006543,0.007088,0.006300,0.006359,0.006359,24204
2017-01-13,0.006359,0.006707,0.006300,0.006669,0.006669,8006
2017-01-14,0.006669,0.007000,0.006588,0.006795,0.006795,7658
2017-01-15,0.006795,0.006907,0.006700,0.006810,0.006810,4602
2017-01-16,0.006810,0.006890,0.006700,0.006780,0.006780,3314
2017-01-17,0.007100,0.007100,0.006680,0.006830,0.006830,47642
2017-01-18,0.006830,0.007190,0.006640,0.006800,0.006800,60798
2017-01-19,0.006800,0.006880,0.006500,0.006840,0.006840,27957
2017-01-20,0.006840,0.006850,0.006400,0.006600,0.006600,27108
2017-01-21,0.006600,0.006840,0.006520,0.006840,0.006840,23175
2017-01-22,0.006840,0.006830,0.006690,0.006780,0.006780,6785
2017-01-23,0.006780,0.006820,0.006590,0.006690,0.006690,13230
2017-01-24,0.006690,0.006740,0.006500,0.006500,0.006500,12365
2017-01-25,0.006500,0.006500,0.006430,0.006490,0.006490,13407
2017-01-26,0.006490,0.006760,0.006160,0.006300,0.006300,39434
2017-01-27,0.006300,0.006500,0.003000,0.006360,0.006360,12870
2017-01-28,0.006360,0.006400,0.006300,0.006390,0.006390,5885
2017-01-29,0.006390,0.006370,0.006310,0.006310,0.006310,4637
2017-01-30,0.006310,0.006500,0.006350,0.006450,0.006450,6416
2017-01-31,0.006450,0.006500,0.006180,0.006410,0.006410,25168
2017-02-01,0.006410,0.006600,0.006230,0.006490,0.006490,39527
2017-02-02,0.006490,0.006610,0.006400,0.006400,0.006400,19550
2017-02-03,0.006400,0.006490,0.006240,0.006380,0.006380,18767
2017-02-04,0.006380,0.006470,0.006350,0.006440,0.006440,6751
2017-02-05,0.006440,0.006480,0.006280,0.006290,0.006290,11460
2017-02-06,0.006290,0.006440,0.006270,0.006380,0.006380,5592
2017-02-07,0.006380,0.006470,0.006260,0.006410,0.006410,18963
2017-02-08,0.006410,0.006480,0.006080,0.006350,0.006350,36811
2017-02-09,0.006350,0.006430,0.006090,0.006280,0.006280,46646
2017-02-10,0.006280,0.006350,0.005950,0.006310,0.006310,36954
2017-02-11,0.006310,0.006400,0.006270,0.006380,0.006380,9104
2017-02-12,0.006380,0.006400,0.006270,0.006270,0.006270,4108
2017-02-13,0.006270,0.006350,0.006200,0.006240,0.006240,31421
2017-02-14,0.006240,0.006380,0.006210,0.006220,0.006220,29378
2017-02-15,0.006220,0.006270,0.005800,0.006100,0.006100,92550
2017-02-16,0.006100,0.006360,0.005000,0.005930,0.005930,209957
2017-02-17,0.005930,0.006110,0.005460,0.005870,0.005870,127444
2017-02-18,0.005870,0.006000,0.005000,0.005540,0.005540,102216
2017-02-19,0.005540,0.005910,0.005510,0.005910,0.005910,21941
2017-02-20,0.005910,0.005970,0.005660,0.005960,0.005960,21766
2017-02-21,0.005960,0.005960,0.005710,0.005850,0.005850,15946
2017-02-22,0.005850,0.005950,0.005810,0.005830,0.005830,17676
2017-02-23,0.005830,0.005940,0.005740,0.005850,0.005850,30767
2017-02-24,0.005850,0.005950,0.005500,0.005600,0.005600,19202
2017-02-25,0.005600,0.005830,0.005600,0.005630,0.005630,7353
2017-02-26,0.005630,0.005700,0.005620,0.005700,0.005700,2028
2017-02-27,0.005700,0.005700,0.005560,0.005560,0.005560,12433
2017-02-28,0.005560,0.005700,0.005310,0.005570,0.005570,56591
2017-03-01,0.005570,0.005580,0.005250,0.005390,0.005390,55724
2017-03-02,0.005390,0.006350,0.005310,0.006060,0.006060,234732
2017-03-03,0.006060,0.006510,0.005920,0.006490,0.006490,119360
2017-03-04,0.006490,0.006680,0.006200,0.006200,0.006200,58721
2017-03-05,0.006200,0.006300,0.006010,0.006040,0.006040,30462
2017-03-06,0.006040,0.006180,0.005990,0.006040,0.006040,17385
2017-03-07,0.006040,0.006870,0.005890,0.006730,0.006730,147098
2017-03-08,0.006730,0.006920,0.006440,0.006500,0.006500,186329
2017-03-09,0.006500,0.006600,0.006320,0.006480,0.006480,130276
2017-03-10,0.006480,0.006690,0.005800,0.006170,0.006170,224003
2017-03-11,0.006170,0.006420,0.006060,0.006250,0.006250,80072
2017-03-12,0.006250,0.006340,0.006020,0.006320,0.006320,52308
2017-03-13,0.006320,0.006480,0.006150,0.006440,0.006440,143784
2017-03-14,0.006440,0.006440,0.006260,0.006390,0.006390,55377
2017-03-15,0.006390,0.006420,0.006250,0.006250,0.006250,69986
2017-03-16,0.006250,0.006360,0.006010,0.006300,0.006300,300429
2017-03-17,0.006300,0.006340,0.005760,0.005970,0.005970,229922
2017-03-18,0.005970,0.007310,0.005970,0.006880,0.006880,559283
2017-03-19,0.006880,0.007200,0.006420,0.006690,0.006690,198486
2017-03-20,0.006690,0.007050,0.006450,0.006900,0.006900,186091
2017-03-21,0.006900,0.007050,0.006630,0.006820,0.006820,158497
2017-03-22,0.006820,0.007580,0.006790,0.007190,0.007190,259081
2017-03-23,0.007190,0.011000,0.007190,0.011000,0.011000,876003
2017-03-24,0.011000,0.011820,0.008150,0.010620,0.010620,1558480
2017-03-25,0.010620,0.010840,0.008790,0.008880,0.008880,650956
2017-03-26,0.008880,0.009820,0.008880,0.009370,0.009370,230824
2017-03-26,0.009370,0.010250,0.009000,0.009430,0.009430,403512
2017-03-27,0.009430,0.009650,0.009060,0.009550,0.009550,237326
2017-03-28,0.009550,0.010150,0.009460,0.010150,0.010150,219621
2017-03-29,0.010150,0.014700,0.010150,0.013830,0.013830,1279895
2017-03-30,0.013830,0.022540,0.013150,0.021400,0.021400,4698750
2017-03-31,0.021400,0.023230,0.019680,0.022000,0.022000,1888519
2017-04-01,0.022000,0.069500,0.007500,0.061500,0.061500,19084433
2017-04-02,0.061500,0.062000,0.025000,0.032010,0.032010,12220082
2017-04-03,0.032010,0.042900,0.026900,0.037870,0.037870,5650470
2017-04-04,0.037870,0.041080,0.035000,0.035590,0.035590,3942401
2017-04-05,0.035590,0.037280,0.029000,0.033200,0.033200,3642037
2017-04-06,0.033200,0.038730,0.030860,0.037150,0.037150,3568261
2017-04-07,0.037150,0.037800,0.035150,0.035750,0.035750,2051120
2017-04-08,0.035750,0.035780,0.032510,0.034210,0.034210,1123333
2017-04-09,0.034210,0.035900,0.033200,0.034040,0.034040,987619
2017-04-10,0.034040,0.035130,0.032000,0.033160,0.033160,1009841
