2013.02.19,00:00,1.33500,1.33954,1.33284,1.33855,35416
2013.02.20,00:00,1.33857,1.34332,1.32710,1.32809,42658
2013.02.21,00:00,1.32812,1.32887,1.31609,1.31880,47436
2013.02.22,00:00,1.31900,1.32452,1.31446,1.31888,43589
2013.02.25,00:00,1.32139,1.33180,1.30469,1.30611,47210
2013.02.26,00:00,1.30602,1.31217,1.30174,1.30598,55097
2013.02.27,00:00,1.30601,1.31462,1.30409,1.31378,46333
2013.02.28,00:00,1.31377,1.31609,1.30526,1.30555,39015
2013.03.01,00:00,1.30558,1.31005,1.29661,1.30178,46941
2013.03.04,00:00,1.30111,1.30303,1.29817,1.30247,36776
2013.03.05,00:00,1.30246,1.30748,1.30098,1.30503,40654
2013.03.06,00:00,1.30505,1.30700,1.29643,1.29658,42929
2013.03.07,00:00,1.29660,1.31178,1.29651,1.31061,47955
2013.03.08,00:00,1.31062,1.31337,1.29547,1.30011,44359
2013.03.11,00:00,1.29858,1.30529,1.29787,1.30450,35981
2013.03.12,00:00,1.30444,1.30736,1.29907,1.30329,43136
2013.03.13,00:00,1.30328,1.30643,1.29229,1.29600,43682
2013.03.14,00:00,1.29587,1.30319,1.29108,1.30031,48029
2013.03.15,00:00,1.30033,1.31063,1.29989,1.30716,42709
2013.03.18,00:00,1.29033,1.29952,1.28815,1.29549,49730
2013.03.19,00:00,1.29547,1.29692,1.28431,1.28797,49012
2013.03.20,00:00,1.28802,1.29774,1.28560,1.29317,45995
2013.03.21,00:00,1.29318,1.29544,1.28791,1.28963,46709
2013.03.22,00:00,1.28964,1.30093,1.28877,1.29789,45174
2013.03.25,00:00,1.29461,1.30474,1.28292,1.28517,51054
2013.03.26,00:00,1.28518,1.28891,1.28275,1.28599,41825
2013.03.27,00:00,1.28598,1.28663,1.27505,1.27793,43946
2013.03.28,00:00,1.27792,1.28437,1.27545,1.28150,40693
2013.03.29,00:00,1.28147,1.28362,1.27932,1.28154,20647
2013.04.01,00:00,1.28022,1.28673,1.27706,1.28465,22788
2013.04.02,00:00,1.28473,1.28770,1.28083,1.28175,36883
2013.04.03,00:00,1.28180,1.28637,1.27894,1.28465,36205
2013.04.04,00:00,1.28465,1.29481,1.27442,1.29352,44777
2013.04.05,00:00,1.29351,1.30390,1.29000,1.29919,43721
2013.04.08,00:00,1.29710,1.30371,1.29678,1.30073,35858
2013.04.09,00:00,1.30074,1.31025,1.30044,1.30813,39658
